text,label
Ive called hoping l8r malaria know miss guys miss Bani big pls give love especially great day,0
Good afternoon love goes day hope maybe got leads job think boytoy send passionate kiss across sea,0
Probably gonna see later tonight lt,0
maybe fat fingers press buttons doesnt know,0
Ummmmmaah Many many happy returns day dear sweet heart HAPPY BIRTHDAY dear,0
tirupur da started office call,0
wwwApplausestorecom MonthlySubscription50pmsg max6month TCsC web age16 2stop txt stop,1
famous quote develop ability listen anything unconditionally without losing temper self confidence means MARRIED,0
going college pa else ill come self Pa,0
4 oclock mine bash flat plan,0
girl stay bed girl doesnt need recovery time Id rather pass fun cooped bed,0
special,0
know need get hotel got invitation apologise Cali sweet come english blokes weddin,0
Sorry took long omw,0
Wait ltgt min,0
Ok give 5 minutes think see BTW youre alibi cutting hair whole time,0
Imagine finally get sink bath put paces maybe even eat left also imagine feel cage cock surrounded bath water reminding always owns Enjoy cuck,0
Hurry Ive weeddeficient like three days,0
Sure get acknowledgement astoundingly tactless generally faggy demand blood oath fo,0
Ok Every night take warm bath drink cup milk youll see work magic still need loose weight know,0
I‘ll look frying pan case it‘s cheap book perhaps that‘s silly frying pan isn‘t likely book,0
Well uv causes mutations Sunscreen like essential thesedays,0
lunchyou onlinewhy,0
know friend already told,0
Hi Princess Thank pics pretty,0
Aiyo U always c ex one dunno abt mei reply First time u reply fast lucky workin huh got bao ur sugardad ahgee,0
Hi msg meim office,0
Thanx 4 e brownie v nice,0
Geeeee love much barely stand,0
GENT trying contact Last weekends draw shows £1000 prize GUARANTEED Call 09064012160 Claim Code K52 Valid 12hrs 150ppm,1
Fuck babe miss already know Cant let send money towards net need want crave,0
Ill call u 2mrw ninish address icky American freek wont stop callin 2 bad Jen k eh,0
Oooh bed ridden ey thinking,0
anyways go gym whatever love smiles hope ok good day babe miss much already,0
Love Daddy make scream pleasure going slap ass dick,0
WOT U WANNA MISSY,0
Yar lor wait 4 mum 2 finish sch lunch lor whole morning stay home clean room room quite clean Hee,0
know lab goggles went,0
open door,0
Waiting call,0
Nope waiting sch 4 daddy,0
1000 cash 2000 prize claim call09050000327,1
Im tired arguing week week want ill,0
Ü wait 4 sch finish ard 5,0
mobile number £5000 claim calls us back ring claims hot line 09050005321,1
Arngd marriage u r walkin unfortuntly snake bites u bt love marriage dancing frnt snake amp sayin Bite bite,0
Huh early ü dinner outside izzit,0
Ok anyway need change said,0
tried contact reply offer 750 mins 150 textand new video phone call 08002988890 reply free delivery tomorrow,1
exwife able kids want kids one day,0
hows scotland Hope showing JJC tendencies Take care Live dream,0
Tell u headache want use 1 hour sick time,0
dun thk ill quit yet Hmmm go jazz Yogasana oso go meet em lessons den,0
Pete please ring meive hardly gotany credit,0
Ya srsly better yi tho,0
Im meeting call later,0
ur chance win £250 wkly shopping spree TXT SHOP 80878 TsCs wwwtxt2shopcom custcare 08715705022 1x150pwk,1
specially selected receive 2000 pound award Call 08712402050 lines close Cost 10ppm 16 TCs apply AG Promo,1
PRIVATE 2003 Account Statement 07753741225 shows 800 unredeemed points Call 08715203677 Identifier Code 42478 Expires 241004,1
still grand prix,0
met stranger choose friend long world stands friendship never ends Lets Friends forever Gud nitz,0
great,0
Gud mrng dear nice day,0
important customer service announcement Call FREEPHONE 0800 542 0825,1
exhausted train morning much wine pie sleep well,0
Im going buy mums present ar,0
Mind blastin Tsunamis occur Rajnikant stopped swimming Indian OceanD,0
u sending home first ok lor Im ready yet,0
Speaking cash yet,0
happy come noon,0
Meet lunch la,0
TaKe CaRE n gET WeLL sOOn,0
XCLUSIVECLUBSAISAI 2MOROW 285 SOIREE SPECIALE ZOUK NICHOLS PARISFREE ROSES 2 LADIES info 0794674629107880867867,1
meant say cant wait see u getting bored bridgwater banter,0
Neva mind ok,0
fine imma get drink somethin Want come find,0
22 days kick Euro2004 U kept date latest news results daily removed send GET TXT STOP 83222,1
valentine game Send dis msg ur friends 5 answers r someone really loves u Ques colour suits bestrply,0
many dependents,0
THANX4 TODAY CER NICE 2 CATCH AVE 2 FIND TIME OFTEN OH WELL TAKE CARE C U SOONC,0
called said himthen choose future,0
Happy valentines day know early hundreds handsomes beauties wish thought finish aunties uncles 1st,0
like v shock leh Cos telling shuhui like telling leona also Like dat almost know liao got ask abt ur reaction lor,0
family happiness,0
come n pick ü Come immediately aft ur lesson,0
Let snow Let snow kind weather brings ppl together friendships grow,0
Dear got ltgt dollars hi hi,0
Good words words may leave u dismay many times,0
MAKE SURE ALEX KNOWS BIRTHDAY FIFTEEN MINUTES FAR YOURE CONCERNED,0
sorry got things may pub later,0
Nah straight bring bud drinks something thats actually little useful straight cash,0
Haha good hear Im officially paid market 8th,0
many licks take get center tootsie pop,0
Yup thk r e teacher said make face look longer Darren ask 2 cut short,0
New TEXTBUDDY Chat 2 horny guys ur area 4 25p Free 2 receive Search postcode gaytextbuddycom TXT ONE name 89693,1
Todays Vodafone numbers ending 4882 selected receive £350 award number matches call 09064019014 receive £350 award,1
Please dont say like Hi hi hi,0
Thank u,0
Oh forwarded message thought send,0
Got Seventeen pounds seven hundred ml – hope ok,0
Dear Voucher Holder 2 claim weeks offer PC go httpwwwetlpcoukexpressoffer TsCs apply2 stop texts txt STOP 80062,1
n funny,0
Sweetheart hope kind day one loads reasons smile Biola,0
ü login dat time Dad fetching ü home,0
shower baby,0
askd u question hours answer,0
Well imma definitely need restock thanksgiving Ill let know Im,0
said kiss kiss cant sound effects gorgeous man isnt Kind person needs smile brighten day,0
Probably gonna swing wee bit,0
Ya nice ready thursday,0
Allo braved buses taken trains triumphed mean we‘re b‘ham jolly good rest week,0
Watching cartoon listening music amp eve go temple amp church u,0
mind ask happened dont say uncomfortable,0
PRIVATE 2003 Account Statement shows 800 unredeemed points Call 08715203694 Identifier Code 40533 Expires 311004,1
prob send email,0
1000 cash 2000 prize claim call09050000327 TC RSTM SW7 3SS 150ppm,1
Thats cool Sometimes slow gentle Sonetimes rough hard,0
Im gonna say Sorry would normal starting panic time Sorry seeing Tuesday,0
Wait know wesleys town bet hella drugs,0
Fine miss much,0
u got persons story,0
Tell drug dealers getting impatient,0
Sun cant come earth send luv rays cloud cant come river send luv rain cant come meet U send care msg U Gud evng,0
place man,0
doesnt make sense take unless free need know wikipediacom,0
88800 89034 premium phone services call 08718711108,1
sea lays rock rock envelope envelope paper paper 3 words,0
mums repent,0
Sorry going home first Daddy come fetch ü later,0
Leave de Start Prepare next,0
Yes baby study positions kama sutra,0
En chikku nange bakra msg kalstiyathen teacoffee,0
Carlosll minute still need buy,0
pay ltDECIMALgt lakhs,0
good evening Ttyl,0
u receive msg,0
Ho ho big belly laugh See ya tomo,0
SMS ac sun0819 posts HELLOYou seem cool wanted say hi HI Stop Send STOP 62468,1
Get ur 1st RINGTONE FREE Reply msg TONE Gr8 TOP 20 tones phone every week £150 per wk 2 opt send STOP 08452810071 16,1
Ditto wont worry saying ANYTHING anymore Like said last night whatever want ill Peace,0
Ive got ltgt way could pick,0
dont knw pa drink milk,0
Maybe Say hi find got card Great escape wetherspoons,0
Piggy r u awake bet ure still sleeping Im going 4 lunch,0
Cause Im freaky lol,0
Missed call cause yelling scrappy Miss u Cant wait u come home Im lonely today,0
hex place talk Explain,0
Ü log 4 wat sdryb8i,0
xy going 4 e lunch,0
Hi Im sue 20 years old work lapdancer love sex Text live Im bedroom text SUE 89555 TextOperator G2 1DA 150ppmsg 18,1
wanted ask ü wait 4 finish lect Cos lect finishes hour anyway,0
finished work yet,0
Every King Crying Baby Every Great Building Map Imprtant U r TODAY U Wil Reach TOMORW Gud ni8,0
DearMe cherthalain case u r coming cochin pls call bfore u starti shall also reach accordinglyor tell day u r comingtmorow engaged ans holiday,0
Thanks love torch bold,0
Forwarded 448712404000Please CALL 08712404000 immediately urgent message waiting,1
farm open,0
Sorry trouble u buy 4d dad 1405 1680 1843 2 big 1 small sat n sun Thanx,0
sister law hope great month saying hey Abiola,0
purchase stuff today mail po box number,0
Ah poop Looks like ill prob send laptop get fixed cuz gpu problem,0
Good Good job like entrepreneurs,0
Aight close still around alexs place,0
meet corporation st outside gap … see mind working,0
Mum ask ü buy food home,0
Ku also dont msg reply msg,0
much r ü willing pay,0
Sorry Ill call later,0
important prevent dehydration giving enough fluids,0
Thats bit weird even supposed happening good idea sure pub,0
True deari sat pray evening felt soso smsd time,0
dont think get away trek long family town sorry,0
wanna gym harri,0
Quite late lar Ard 12 anyway wun b drivin,0
review KEEP fantastic Nokia NGage game deck Club Nokia go 2 wwwcnupdatescomnewsletter unsubscribe alerts reply word,1
4mths half price Orange line rental latest camera phones 4 FREE phone 11mths Call MobilesDirect free 08000938767 update or2stoptxt TCs,1
Height Confidence Aeronautics professors wer calld amp wer askd 2 sit aeroplane Aftr sat wer told dat plane ws made students Dey hurried plane Bt 1 didnt move saidif made studentsthis wont even start Datz confidence,0
seems like weird timing night g want come smoke day shitstorm attributed always coming making everyone smoke,0
08714712388 10am7pm Cost 10p,1
Save stress person dorm account send account details money sent,0
also knows lunch menu da know,0
stuff sell ill tell,0
449071512431 URGENT 2nd attempt contact UU £1250 CALL 09071512433 b4 050703 TCsBCM4235WC1N3XX callcost 150ppm mobilesvary max£7 50,1
Book lesson msg call work sth Im going get specs membership PX3748,0
guaranteed £1000 cash £2000 prize claim yr prize call customer service representative 08714712394 10am7pm,1
Macha dont feel upseti assume mindsetbelieve one evening wonderful plans usLET LIFE BEGIN AGAINcall anytime,0
Oh Send address,0
Sfine Anytime best,0
wondar full flim,0
Ya even cookies jelly,0
world running stillmaybe feeling sameso itor admiti madthen correctionor let call lifeand keep running worldmay u r also runninglets run,0
Got looks scrumptious daddy wants eat night long,0
cos lar im ba dao ok 1 pm lor u never ask go ah said u would ask fri said u ask today,0
Alright omw gotta change order half8th,0
Exactly Anyways far jide study visiting,0
Dunno u ask,0
Email AlertFrom Jeri StewartSize 2KBSubject Lowcost prescripiton drvgsTo listen email call 123,1
didnt Spring coming early yay,0
Lol wont feel bad use money take steak dinner,0
Even u dont get trouble convincingjust tel twice tel neglect msgs dont c read itjust dont reply,0
Leaving qatar tonite search opportunityall went fastpls add ur prayers dearRakhesh,0
one talking,0
Thanks looking really appreciate,0
Hi Customer Loyalty OfferThe NEW Nokia6650 Mobile £10 TXTAUCTION Txt word START 81151 get 4TCtxt TC 150pMTmsg,1
Wish,0
Haha mayb ure rite U know well Da feeling liked someone gd lor U faster go find one gals group attached liao,0
Yes Glad made,0
well little time Thing good times ahead,0
got room soon … hadnt put clocks back til 8 shouted everyone get realised 7 wahay another hour bed,0
Ok may free gym,0
Men like shorter ladies Gaze eyes,0
Dunno jus say go lido time 930,0
promise take good care princess run Please send pics get chance Ttyl,0
U subscribed best Mobile Content Service UK £3 per 10 days send STOP 82324 Helpline 08706091795,1
reason weve spoken year Anyways great week best exam,0
monday next week Give full gist,0
realize 40 years well thousands old ladies running around tattoos,1
important customer service announcement PREMIER,1
Dont gimme lip caveboy,0
get library,0
Realy sorryi dont recognise number confused r u please,0
didnt holla,0
Cant think anyone spare room top head,0
Faith makes things possibleHope makes things workLove makes things beautifulMay three ChristmasMerry Christmas,0
U made appointment,0
Call youcarlos isare phones vibrate acting might hear texts,0
Romantic Paris 2 nights 2 flights £79 Book 4 next year Call 08704439680TsCs apply,1
grandmas Oh dear u still ill felt Shit morning think hungover Another night leave sat,0
